dataset_id,movie_name,trial_idx,n_trials_total,start_sample,end_sample,duration_samples,duration_s,acq_rate
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,1,30,12845963,13049233,203270,10.1635,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,2,30,13049233,13252702,203469,10.17345,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,3,30,13252702,13456040,203338,10.1669,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,4,30,13456040,13659598,203558,10.1779,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,5,30,13659598,13863167,203569,10.17845,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,6,30,13863167,14066487,203320,10.166,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,7,30,14066487,14269728,203241,10.16205,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,8,30,14269728,14472990,203262,10.1631,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,9,30,14472990,14676355,203365,10.16825,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,10,30,14676355,14879907,203552,10.1776,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,11,30,14879907,15083237,203330,10.1665,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,12,30,15083237,15286641,203404,10.1702,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,13,30,15286641,15490287,203646,10.1823,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,14,30,15490287,15693715,203428,10.1714,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,15,30,15693715,15897155,203440,10.172,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,16,30,15897155,16100503,203348,10.1674,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,17,30,16100503,16303831,203328,10.1664,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,18,30,16303831,16507099,203268,10.1634,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,19,30,16507099,16710391,203292,10.1646,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,20,30,16710391,16913715,203324,10.1662,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,21,30,16913715,17117049,203334,10.1667,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,22,30,17117049,17320279,203230,10.1615,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,23,30,17320279,17523583,203304,10.1652,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,24,30,17523583,17727057,203474,10.1737,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,25,30,17727057,17930665,203608,10.1804,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,26,30,17930665,18134156,203491,10.17455,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,27,30,18134156,18337360,203204,10.1602,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,28,30,18337360,18540588,203228,10.1614,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_30x,29,30,18540588,18743791,203203,10.16015,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_3x,0,3,553203,756455,203252,10.1626,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_3x,1,3,756455,959651,203196,10.1598,20000.0
2024.02.28-10.42.23-Rec,step_up_5s_5i_b0_3x,2,3,959651,1162804,203153,10.15765,20000.0
2024.02.28-11.19.39-Rec,baseline_127,0,1,282301,343258,60957,3.04785,20000.0
2024.02.28-11.19.39-Rec,freq_step_5st_3x,0,3,2284161,2791678,507517,25.37585,20000.0
2024.02.28-11.19.39-Rec,freq_step_5st_3x,1,3,2791678,3299576,507898,25.3949,20000.0
2024.02.28-11.19.39-Rec,freq_step_5st_3x,2,3,3299576,3807289,507713,25.38565,20000.0
2024.02.28-11.19.39-Rec,green_blue_3s_3i_3x,0,3,1379956,1623689,243733,12.18665,20000.0
2024.02.28-11.19.39-Rec,green_blue_3s_3i_3x,1,3,1623689,1867428,243739,12.18695,20000.0
2024.02.28-11.19.39-Rec,green_blue_3s_3i_3x,2,3,1867428,2111327,243899,12.19495,20000.0
2024.02.28-11.19.39-Rec,iprgc_test,0,2,19095952,21495952,2400000,120.0,20000.0
2024.02.28-11.19.39-Rec,iprgc_test,1,2,21524341,23924341,2400000,120.0,20000.0
2024.02.28-11.19.39-Rec,moving_h_bar_s5_d8_3x,0,3,4052253,5582927,1530674,76.5337,20000.0
2024.02.28-11.19.39-Rec,moving_h_bar_s5_d8_3x,1,3,5582927,7113424,1530497,76.52485,20000.0
2024.02.28-11.19.39-Rec,moving_h_bar_s5_d8_3x,2,3,7113424,8643655,1530231,76.51155,20000.0
2024.02.28-11.19.39-Rec,perfect_dense_noise_15x15_15hz_r42_3min,0,1,8769113,12429582,3660469,183.02345,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,0,30,12653543,12857027,203484,10.1742,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,1,30,12857027,13060416,203389,10.16945,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,2,30,13060416,13263899,203483,10.17415,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,3,30,13263899,13467217,203318,10.1659,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,4,30,13467217,13670525,203308,10.1654,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,5,30,13670525,13873967,203442,10.1721,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,6,30,13873967,14077221,203254,10.1627,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,7,30,14077221,14280535,203314,10.1657,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,8,30,14280535,14483771,203236,10.1618,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,9,30,14483771,14687084,203313,10.16565,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,10,30,14687084,14890639,203555,10.17775,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,11,30,14890639,15094011,203372,10.1686,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,12,30,15094011,15297359,203348,10.1674,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,13,30,15297359,15500883,203524,10.1762,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,14,30,15500883,15704196,203313,10.16565,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,15,30,15704196,15907550,203354,10.1677,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,16,30,15907550,16111259,203709,10.18545,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,17,30,16111259,16314872,203613,10.18065,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,18,30,16314872,16518583,203711,10.18555,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,19,30,16518583,16722138,203555,10.17775,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,20,30,16722138,16925808,203670,10.1835,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,21,30,16925808,17129107,203299,10.16495,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,22,30,17129107,17332563,203456,10.1728,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,23,30,17332563,17536112,203549,10.17745,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,24,30,17536112,17739685,203573,10.17865,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,25,30,17739685,17943164,203479,10.17395,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,26,30,17943164,18146831,203667,10.18335,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,27,30,18146831,18350403,203572,10.1786,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,28,30,18350403,18554003,203600,10.18,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_30x,29,30,18554003,18757491,203488,10.1744,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_3x,0,3,567155,770429,203274,10.1637,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_3x,1,3,770429,973526,203097,10.15485,20000.0
2024.02.28-11.19.39-Rec,step_up_5s_5i_b0_3x,2,3,973526,1176562,203036,10.1518,20000.0
2024.02.28-11.57.32-Rec,baseline_127,0,1,288203,349311,61108,3.0554,20000.0
2024.02.28-11.57.32-Rec,freq_step_5st_3x,0,3,2294121,2803105,508984,25.4492,20000.0
2024.02.28-11.57.32-Rec,freq_step_5st_3x,1,3,2803105,3311749,508644,25.4322,20000.0
2024.02.28-11.57.32-Rec,freq_step_5st_3x,2,3,3311749,3820833,509084,25.4542,20000.0
2024.02.28-11.57.32-Rec,green_blue_3s_3i_3x,0,3,1388292,1632470,244178,12.2089,20000.0
2024.02.28-11.57.32-Rec,green_blue_3s_3i_3x,1,3,1632470,1876827,244357,12.21785,20000.0
2024.02.28-11.57.32-Rec,green_blue_3s_3i_3x,2,3,1876827,2121189,244362,12.2181,20000.0
2024.02.28-11.57.32-Rec,iprgc_test,0,2,19149675,21549675,2400000,120.0,20000.0
2024.02.28-11.57.32-Rec,iprgc_test,1,2,21587682,23987682,2400000,120.0,20000.0
2024.02.28-11.57.32-Rec,moving_h_bar_s5_d8_3x,0,3,4075012,5607968,1532956,76.6478,20000.0
2024.02.28-11.57.32-Rec,moving_h_bar_s5_d8_3x,1,3,5607968,7140284,1532316,76.6158,20000.0
2024.02.28-11.57.32-Rec,moving_h_bar_s5_d8_3x,2,3,7140284,8672637,1532353,76.61765,20000.0
2024.02.28-11.57.32-Rec,perfect_dense_noise_15x15_15hz_r42_3min,0,1,8798596,12460992,3662396,183.1198,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,0,30,12684929,12888374,203445,10.17225,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,1,30,12888374,13091759,203385,10.16925,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,2,30,13091759,13295272,203513,10.17565,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,3,30,13295272,13498633,203361,10.16805,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,4,30,13498633,13702163,203530,10.1765,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,5,30,13702163,13905622,203459,10.17295,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,6,30,13905622,14109119,203497,10.17485,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,7,30,14109119,14312763,203644,10.1822,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,8,30,14312763,14516173,203410,10.1705,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,9,30,14516173,14719671,203498,10.1749,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,10,30,14719671,14923183,203512,10.1756,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,11,30,14923183,15126510,203327,10.16635,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,12,30,15126510,15329917,203407,10.17035,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,13,30,15329917,15533779,203862,10.1931,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,14,30,15533779,15737291,203512,10.1756,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,15,30,15737291,15941017,203726,10.1863,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,16,30,15941017,16144715,203698,10.1849,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,17,30,16144715,16348528,203813,10.19065,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,18,30,16348528,16552242,203714,10.1857,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,19,30,16552242,16755887,203645,10.18225,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,20,30,16755887,16959972,204085,10.20425,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,21,30,16959972,17163539,203567,10.17835,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,22,30,17163539,17367037,203498,10.1749,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,23,30,17367037,17570950,203913,10.19565,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,24,30,17570950,17774623,203673,10.18365,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,25,30,17774623,17978323,203700,10.185,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,26,30,17978323,18181846,203523,10.17615,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,27,30,18181846,18385291,203445,10.17225,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,28,30,18385291,18588867,203576,10.1788,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_30x,29,30,18588867,18792335,203468,10.1734,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_3x,0,3,574191,777751,203560,10.178,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_3x,1,3,777751,981365,203614,10.1807,20000.0
2024.02.28-11.57.32-Rec,step_up_5s_5i_b0_3x,2,3,981365,1184800,203435,10.17175,20000.0
2024.02.28-13.50.36-Rec,baseline_127,0,1,269845,330901,61056,3.0528,20000.0
2024.02.28-13.50.36-Rec,freq_step_5st_3x,0,3,2273956,2782648,508692,25.4346,20000.0
2024.02.28-13.50.36-Rec,freq_step_5st_3x,1,3,2782648,3291047,508399,25.41995,20000.0
2024.02.28-13.50.36-Rec,freq_step_5st_3x,2,3,3291047,3799719,508672,25.4336,20000.0
2024.02.28-13.50.36-Rec,green_blue_3s_3i_3x,0,3,1369135,1613092,243957,12.19785,20000.0
2024.02.28-13.50.36-Rec,green_blue_3s_3i_3x,1,3,1613092,1857227,244135,12.20675,20000.0
2024.02.28-13.50.36-Rec,green_blue_3s_3i_3x,2,3,1857227,2101231,244004,12.2002,20000.0
2024.02.28-13.50.36-Rec,iprgc_test,0,2,19127832,21527832,2400000,120.0,20000.0
2024.02.28-13.50.36-Rec,iprgc_test,1,2,21559811,23959811,2400000,120.0,20000.0
2024.02.28-13.50.36-Rec,moving_h_bar_s5_d8_3x,0,3,4049513,5582144,1532631,76.63155,20000.0
2024.02.28-13.50.36-Rec,moving_h_bar_s5_d8_3x,1,3,5582144,7114742,1532598,76.6299,20000.0
2024.02.28-13.50.36-Rec,moving_h_bar_s5_d8_3x,2,3,7114742,8647277,1532535,76.62675,20000.0
2024.02.28-13.50.36-Rec,perfect_dense_noise_15x15_15hz_r42_3min,0,1,8773079,12435283,3662204,183.1102,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,0,30,12659279,12862742,203463,10.17315,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,1,30,12862742,13066115,203373,10.16865,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,2,30,13066115,13269322,203207,10.16035,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,3,30,13269322,13472767,203445,10.17225,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,4,30,13472767,13676191,203424,10.1712,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,5,30,13676191,13879498,203307,10.16535,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,6,30,13879498,14083003,203505,10.17525,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,7,30,14083003,14286427,203424,10.1712,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,8,30,14286427,14489794,203367,10.16835,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,9,30,14489794,14693271,203477,10.17385,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,10,30,14693271,14896774,203503,10.17515,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,11,30,14896774,15100111,203337,10.16685,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,12,30,15100111,15303531,203420,10.171,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,13,30,15303531,15506971,203440,10.172,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,14,30,15506971,15710367,203396,10.1698,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,15,30,15710367,15913807,203440,10.172,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,16,30,15913807,16117207,203400,10.17,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,17,30,16117207,16320516,203309,10.16545,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,18,30,16320516,16523938,203422,10.1711,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,19,30,16523938,16727225,203287,10.16435,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,20,30,16727225,16930820,203595,10.17975,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,21,30,16930820,17134161,203341,10.16705,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,22,30,17134161,17337460,203299,10.16495,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,23,30,17337460,17540701,203241,10.16205,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,24,30,17540701,17744115,203414,10.1707,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,25,30,17744115,17947635,203520,10.176,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,26,30,17947635,18151296,203661,10.18305,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,27,30,18151296,18354788,203492,10.1746,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,28,30,18354788,18558214,203426,10.1713,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_30x,29,30,18558214,18761766,203552,10.1776,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_3x,0,3,555239,758699,203460,10.173,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_3x,1,3,758699,962018,203319,10.16595,20000.0
2024.02.28-13.50.36-Rec,step_up_5s_5i_b0_3x,2,3,962018,1165591,203573,10.17865,20000.0
2024.03.01-10.28.08-Rec,baseline_127,0,1,263480,324557,61077,3.05385,20000.0
2024.03.01-10.28.08-Rec,freq_step_5st_3x,0,3,2269156,2777709,508553,25.42765,20000.0
2024.03.01-10.28.08-Rec,freq_step_5st_3x,1,3,2777709,3286625,508916,25.4458,20000.0
2024.03.01-10.28.08-Rec,freq_step_5st_3x,2,3,3286625,3795012,508387,25.41935,20000.0
2024.03.01-10.28.08-Rec,green_blue_3s_3i_3x,0,3,1363351,1607531,244180,12.209,20000.0
2024.03.01-10.28.08-Rec,green_blue_3s_3i_3x,1,3,1607531,1851695,244164,12.2082,20000.0
2024.03.01-10.28.08-Rec,green_blue_3s_3i_3x,2,3,1851695,2096123,244428,12.2214,20000.0
2024.03.01-10.28.08-Rec,iprgc_test,0,2,19212975,21612975,2400000,120.0,20000.0
2024.03.01-10.28.08-Rec,iprgc_test,1,2,21639647,24039647,2400000,120.0,20000.0
2024.03.01-10.28.08-Rec,moving_h_bar_s5_d8_3x,0,3,4031908,5564632,1532724,76.6362,20000.0
2024.03.01-10.28.08-Rec,moving_h_bar_s5_d8_3x,1,3,5564632,7097380,1532748,76.6374,20000.0
2024.03.01-10.28.08-Rec,moving_h_bar_s5_d8_3x,2,3,7097380,8630194,1532814,76.6407,20000.0
2024.03.01-10.28.08-Rec,perfect_dense_noise_15x15_15hz_r42_3min,0,1,8753411,12414995,3661584,183.0792,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,0,30,12638695,12842192,203497,10.17485,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,1,30,12842192,13045599,203407,10.17035,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,2,30,13045599,13248964,203365,10.16825,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,3,30,13248964,13452380,203416,10.1708,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,4,30,13452380,13655852,203472,10.1736,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,5,30,13655852,13859363,203511,10.17555,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,6,30,13859363,14062709,203346,10.1673,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,7,30,14062709,14266189,203480,10.174,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,8,30,14266189,14469643,203454,10.1727,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,9,30,14469643,14673138,203495,10.17475,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,10,30,14673138,14876542,203404,10.1702,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,11,30,14876542,15080207,203665,10.18325,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,12,30,15080207,15283679,203472,10.1736,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,13,30,15283679,15487214,203535,10.17675,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,14,30,15487214,15690769,203555,10.17775,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,15,30,15690769,15894426,203657,10.18285,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,16,30,15894426,16097906,203480,10.174,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,17,30,16097906,16301426,203520,10.176,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,18,30,16301426,16504777,203351,10.16755,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,19,30,16504777,16708186,203409,10.17045,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,20,30,16708186,16911571,203385,10.16925,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,21,30,16911571,17114846,203275,10.16375,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,22,30,17114846,17318274,203428,10.1714,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,23,30,17318274,17521949,203675,10.18375,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,24,30,17521949,17725327,203378,10.1689,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,25,30,17725327,17928828,203501,10.17505,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,26,30,17928828,18132267,203439,10.17195,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,27,30,18132267,18335899,203632,10.1816,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,28,30,18335899,18539349,203450,10.1725,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_30x,29,30,18539349,18742723,203374,10.1687,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_3x,0,3,549229,752796,203567,10.17835,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_3x,1,3,752796,956397,203601,10.18005,20000.0
2024.03.01-10.28.08-Rec,step_up_5s_5i_b0_3x,2,3,956397,1159753,203356,10.1678,20000.0
2024.03.01-11.09.01-Rec,baseline_127,0,1,281739,342757,61018,3.0509,20000.0
2024.03.01-11.09.01-Rec,freq_step_5st_3x,0,3,2286726,2795355,508629,25.43145,20000.0
2024.03.01-11.09.01-Rec,freq_step_5st_3x,1,3,2795355,3304015,508660,25.433,20000.0
2024.03.01-11.09.01-Rec,freq_step_5st_3x,2,3,3304015,3812467,508452,25.4226,20000.0
2024.03.01-11.09.01-Rec,green_blue_3s_3i_3x,0,3,1381476,1625649,244173,12.20865,20000.0
2024.03.01-11.09.01-Rec,green_blue_3s_3i_3x,1,3,1625649,1869771,244122,12.2061,20000.0
2024.03.01-11.09.01-Rec,green_blue_3s_3i_3x,2,3,1869771,2114003,244232,12.2116,20000.0
2024.03.01-11.09.01-Rec,iprgc_test,0,2,19174992,21574992,2400000,120.0,20000.0
2024.03.01-11.09.01-Rec,iprgc_test,1,2,21608466,24008466,2400000,120.0,20000.0
2024.03.01-11.09.01-Rec,moving_h_bar_s5_d8_3x,0,3,4055179,5588287,1533108,76.6554,20000.0
2024.03.01-11.09.01-Rec,moving_h_bar_s5_d8_3x,1,3,5588287,7121556,1533269,76.66345,20000.0
2024.03.01-11.09.01-Rec,moving_h_bar_s5_d8_3x,2,3,7121556,8653847,1532291,76.61455,20000.0
2024.03.01-11.09.01-Rec,perfect_dense_noise_15x15_15hz_r42_3min,0,1,8779147,12441427,3662280,183.114,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,0,30,12665267,12868676,203409,10.17045,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,1,30,12868676,13072163,203487,10.17435,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,2,30,13072163,13275763,203600,10.18,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,3,30,13275763,13479308,203545,10.17725,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,4,30,13479308,13682846,203538,10.1769,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,5,30,13682846,13886475,203629,10.18145,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,6,30,13886475,14089854,203379,10.16895,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,7,30,14089854,14293279,203425,10.17125,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,8,30,14293279,14496647,203368,10.1684,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,9,30,14496647,14700047,203400,10.17,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,10,30,14700047,14903503,203456,10.1728,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,11,30,14903503,15106848,203345,10.16725,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,12,30,15106848,15310238,203390,10.1695,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,13,30,15310238,15513763,203525,10.17625,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,14,30,15513763,15717494,203731,10.18655,20000.0
